@relation InstanceResultListener

@attribute Key_Dataset {breast-cancer,german_credit,pima_diabetes,ionosphere}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.functions.VotedPerceptron,weka.classifiers.functions.SMO}
@attribute Key_Scheme_options {'-I 1 -E 1.0 -S 1 -M 10000','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"'}
@attribute Key_Scheme_version_ID {-1072429260104568698,-6585883636378691736}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data
breast-cancer,4,1,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,257,29,21,8,0,72.413793,27.586207,0,0.210884,0.274227,0.522177,64.811725,112.825396,25.930469,2368.167549,-2342.23708,0.894154,81.66095,-80.766796,7.928283,0.273389,30.575162,0.95,19,0.777778,7,0.222222,2,0.05,1,0.730769,0.95,0.826087,0.261624,0.688889,0.786566,0.724138,0.551916,0.448084,0.275862,0.710875,0.724138,0.673163,0.261624,0.669061,0.700245,0.57971,0.724138,0.003,0.001,0,0,0,0,208196,31137,6285,72.413793,50,?
breast-cancer,4,2,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,257,29,19,10,0,65.517241,34.482759,0,0.142012,0.335554,0.573388,79.305984,123.890454,25.930469,3187.192371,-3161.261902,0.894154,109.903185,-109.009031,3.792056,0.130761,14.623939,0.8,16,0.666667,6,0.333333,3,0.2,4,0.727273,0.8,0.761905,0.14415,0.608333,0.744017,0.655172,0.521839,0.478161,0.344828,0.634572,0.655172,0.641831,0.14415,0.629023,0.655846,0.568452,0.655172,0.004,0.001,0,0,0,0,208196,31137,6285,68.965517,51.724138,?
breast-cancer,4,3,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,257,29,24,5,0,82.758621,17.241379,0,0.556575,0.172414,0.415227,40.748899,89.717074,25.930469,1951.158585,-1925.228116,0.894154,67.281331,-66.387176,14.635292,0.504665,56.440521,0.95,19,0.444444,4,0.555556,5,0.05,1,0.826087,0.95,0.883721,0.577385,0.738889,0.812151,0.827586,0.322031,0.677969,0.172414,0.828336,0.827586,0.816359,0.577385,0.744923,0.762163,0.775194,0.827586,0.005,0.001,0.015625,0,15.625,0,208196,31137,6285,82.758621,50,?
breast-cancer,4,4,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,257,29,19,10,0,65.517241,34.482759,0,0.082278,0.344828,0.58722,81.497797,126.879103,25.930469,4752.699438,-4726.76897,0.894154,163.886188,-162.992033,3.340115,0.115176,12.881043,0.85,17,0.777778,7,0.222222,2,0.15,3,0.708333,0.85,0.772727,0.088454,0.536111,0.705532,0.655172,0.58295,0.41705,0.344828,0.612644,0.655172,0.621585,0.088454,0.57318,0.619418,0.529221,0.655172,0.01,0.001,0,0,0,0,208196,31137,6285,65.517241,50,?
breast-cancer,4,5,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,257,29,21,8,0,72.413793,27.586207,0,0.265823,0.275862,0.525226,65.198238,113.484119,25.930469,3475.279438,-3449.348969,0.894154,119.837222,-118.943068,7.858186,0.270972,30.304834,0.9,18,0.666667,6,0.333333,3,0.1,2,0.75,0.9,0.818182,0.285774,0.611111,0.743966,0.724138,0.490805,0.509195,0.275862,0.703448,0.724138,0.697268,0.285774,0.619732,0.65759,0.623377,0.724138,0.004,0.001,0,0.015625,0,15.625,208196,31137,6285,72.413793,50,?
breast-cancer,4,6,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,257,29,19,10,0,65.517241,34.482759,0,0.064516,0.345058,0.587222,83.983585,131.174934,24.707459,3426.236241,-3401.528782,0.851981,118.146077,-117.294096,2.214086,0.076348,8.961205,0.809524,17,0.75,6,0.25,2,0.190476,4,0.73913,0.809524,0.772727,0.065676,0.497024,0.719511,0.655172,0.595649,0.404351,0.344828,0.627186,0.655172,0.638379,0.065676,0.481424,0.600308,0.529221,0.655172,0.005,0.001,0,0,0,0,208196,31137,6285,65.517241,50,?
breast-cancer,4,7,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,258,28,21,7,0,75,25,0,0.363636,0.25,0.5,60.344819,110.624405,24.187188,1861.711494,-1837.524305,0.863828,66.489696,-65.625868,8.426418,0.300944,34.838354,0.85,17,0.5,4,0.5,4,0.15,3,0.809524,0.85,0.829268,0.365148,0.74375,0.834112,0.75,0.4,0.6,0.25,0.741497,0.75,0.744715,0.365148,0.75,0.776945,0.681301,0.75,0.004,0.002,0,0,0,0,208617,31246,6176,75,50,?
breast-cancer,4,8,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,258,28,18,10,0,64.285714,35.714286,0,0.054054,0.357141,0.597611,86.206452,132.22079,24.187188,4133.78334,-4109.596152,0.863828,147.635119,-146.771291,1.671875,0.05971,6.912233,0.8,16,0.75,6,0.25,2,0.2,4,0.727273,0.8,0.761905,0.055048,0.63125,0.784099,0.642857,0.592857,0.407143,0.357143,0.614719,0.642857,0.62585,0.055048,0.645536,0.683614,0.52381,0.642857,0.004,0.001,0.015625,0,15.625,0,208617,31246,6176,64.285714,50,?
breast-cancer,4,9,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,258,28,23,5,0,82.142857,17.857143,0,0.461538,0.178571,0.422577,43.103455,93.494699,24.187188,897.356317,-873.169128,0.863828,32.04844,-31.184612,12.929493,0.461768,53.455958,1,20,0.625,5,0.375,3,0,0,0.8,1,0.888889,0.547723,0.6875,0.8,0.821429,0.446429,0.553571,0.178571,0.857143,0.821429,0.790765,0.547723,0.71875,0.794643,0.717172,0.821429,0.006,0.001,0,0,0,0,208617,31246,6176,82.142857,50,?
breast-cancer,4,10,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,258,28,21,7,0,75,25,0,0.363636,0.25,0.5,60.344882,110.62442,24.187188,2990.535385,-2966.348197,0.863828,106.804835,-105.941007,8.426408,0.300943,34.838311,0.85,17,0.5,4,0.5,4,0.15,3,0.809524,0.85,0.829268,0.365148,0.6625,0.791035,0.75,0.4,0.6,0.25,0.741497,0.75,0.744715,0.365148,0.679464,0.709936,0.681301,0.75,0.004,0.001,0,0,0,0,208617,31246,6176,75,50,?
breast-cancer,5,1,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,257,29,17,12,0,58.62069,41.37931,0,0.038674,0.413793,0.643268,100.712897,143.694619,24.707459,7600.962134,-7576.254675,0.851981,262.102143,-261.250161,-2.272963,-0.078378,-9.1995,0.666667,14,0.625,5,0.375,3,0.333333,7,0.736842,0.666667,0.7,0.03918,0.514881,0.724789,0.586207,0.54454,0.45546,0.413793,0.616334,0.586207,0.598851,0.03918,0.517344,0.611175,0.516667,0.586207,0.004,0.001,0,0,0,0,208196,31137,6285,58.62069,50,?
breast-cancer,5,2,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,257,29,23,6,0,79.310345,20.689655,0,0.485207,0.206893,0.454849,48.897827,98.278109,25.930469,2929.940918,-2904.010449,0.894154,101.032445,-100.138291,12.376407,0.426773,47.729207,0.9,18,0.444444,4,0.555556,5,0.1,2,0.818182,0.9,0.857143,0.492512,0.758333,0.834323,0.793103,0.337548,0.662452,0.206897,0.785938,0.793103,0.785099,0.492512,0.757471,0.753104,0.741071,0.793103,0.006,0,0,0,0,0,208196,31137,6285,79.310345,50,?
breast-cancer,5,3,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,257,29,24,5,0,82.758621,17.241379,0,0.556575,0.181688,0.41822,42.94073,90.363662,25.930469,867.51041,-841.579942,0.894154,29.914152,-29.019998,14.183347,0.489081,54.697613,0.95,19,0.444444,4,0.555556,5,0.05,1,0.826087,0.95,0.883721,0.577385,0.797222,0.851194,0.827586,0.322031,0.677969,0.172414,0.828336,0.827586,0.816359,0.577385,0.80067,0.820408,0.775194,0.827586,0.006,0,0.015625,0,15.625,0,208196,31137,6285,82.758621,51.724138,?
breast-cancer,5,4,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,257,29,20,9,0,68.965517,31.034483,0,0.296496,0.310345,0.557086,73.348135,120.368055,25.930469,5041.873363,-5015.942895,0.894154,173.857702,-172.963548,5.599129,0.193073,21.592858,0.75,15,0.444444,4,0.555556,5,0.25,5,0.789474,0.75,0.769231,0.297406,0.638889,0.759944,0.689655,0.3841,0.6159,0.310345,0.699637,0.689655,0.693843,0.297406,0.650096,0.66719,0.647773,0.689655,0.003,0.001,0,0,0,0,208196,31137,6285,68.965517,50,?
breast-cancer,5,5,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,257,29,20,9,0,68.965517,31.034483,0,0.201835,0.310349,0.557086,73.349042,120.368086,25.930469,4728.173804,-4702.243335,0.894154,163.040476,-162.146322,5.598969,0.193068,21.592239,0.85,17,0.666667,6,0.333333,3,0.15,3,0.73913,0.85,0.790698,0.209381,0.55,0.712483,0.689655,0.506322,0.493678,0.310345,0.664918,0.689655,0.669447,0.209381,0.581034,0.618988,0.595349,0.689655,0.004,0.001,0,0,0,0,208196,31137,6285,68.965517,50,?
breast-cancer,5,6,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,257,29,23,6,0,79.310345,20.689655,0,0.408163,0.206897,0.454355,48.898678,98.171175,25.930469,1079.155267,-1053.224798,0.894154,37.212251,-36.318096,12.376256,0.426767,47.728626,1,20,0.666667,6,0.333333,3,0,0,0.769231,1,0.869565,0.50637,0.761111,0.824783,0.793103,0.45977,0.54023,0.206897,0.840849,0.793103,0.754873,0.50637,0.74818,0.789027,0.684783,0.793103,0.005,0,0.015625,0,15.625,0,208196,31137,6285,79.310345,50,?
breast-cancer,5,7,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,258,28,22,6,0,78.571429,21.428571,0,0.382353,0.214286,0.46291,51.724138,102.418311,24.187188,1965.585535,-1941.398347,0.863828,70.199483,-69.335655,10.677956,0.381356,44.147156,0.95,19,0.625,5,0.375,3,0.05,1,0.791667,0.95,0.863636,0.419573,0.6625,0.787798,0.785714,0.460714,0.539286,0.214286,0.779762,0.785714,0.75974,0.419573,0.703571,0.750645,0.681818,0.785714,0.003,0,0,0,0,0,208617,31246,6176,78.571429,50,?
breast-cancer,5,8,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,258,28,18,10,0,64.285714,35.714286,0,-0.029412,0.357131,0.597594,86.203953,132.216957,24.187188,2121.397092,-2097.209904,0.863828,75.764182,-74.900354,1.672293,0.059725,6.913963,0.85,17,0.875,7,0.125,1,0.15,3,0.708333,0.85,0.772727,-0.032275,0.528125,0.727027,0.642857,0.667857,0.332143,0.357143,0.577381,0.642857,0.599567,-0.032275,0.579911,0.645701,0.469697,0.642857,0.002,0.001,0,0.015625,0,15.625,208617,31246,6176,64.285714,50,?
breast-cancer,5,9,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,258,28,20,8,0,71.428571,28.571429,0,0.243243,0.281457,0.526979,67.937913,116.593576,24.187188,2361.067096,-2336.879908,0.863828,84.323825,-83.459997,6.357995,0.227071,26.286624,0.85,17,0.625,5,0.375,3,0.15,3,0.772727,0.85,0.809524,0.247717,0.615625,0.768201,0.714286,0.489286,0.510714,0.285714,0.694805,0.714286,0.70068,0.247717,0.597768,0.663251,0.619048,0.714286,0.003,0.001,0,0,0,0,208617,31246,6176,75,51.785714,?
breast-cancer,5,10,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,258,28,20,8,0,71.428571,28.571429,0,0.176471,0.285726,0.527461,68.968408,116.700059,24.187188,2378.563038,-2354.375849,0.863828,84.94868,-84.084852,6.174394,0.220514,25.52754,0.9,18,0.75,6,0.25,2,0.1,2,0.75,0.9,0.818182,0.193649,0.540625,0.729989,0.714286,0.564286,0.435714,0.285714,0.678571,0.714286,0.679654,0.193649,0.554911,0.636004,0.575758,0.714286,0.006,0,0.015625,0,15.625,0,208617,31246,6176,75,53.571429,?
breast-cancer,6,1,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,257,29,23,6,0,79.310345,20.689655,0,0.43871,0.208532,0.454944,50.754482,101.626482,24.707459,2059.351521,-2034.644062,0.851981,71.012121,-70.16014,11.147151,0.384385,45.116543,0.904762,19,0.5,4,0.5,4,0.095238,2,0.826087,0.904762,0.863636,0.446596,0.693452,0.813214,0.793103,0.388342,0.611658,0.206897,0.782109,0.793103,0.783027,0.446596,0.703305,0.746858,0.717532,0.793103,0.004,0.001,0,0,0,0,208196,31137,6285,79.310345,50,?
breast-cancer,6,2,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,257,29,21,8,0,72.413793,27.586207,0,0.313609,0.275862,0.525226,65.198236,113.484115,25.930469,3336.780714,-3310.850246,0.894154,115.061404,-114.16725,7.858186,0.270972,30.304836,0.85,17,0.555556,5,0.444444,4,0.15,3,0.772727,0.85,0.809524,0.318331,0.644444,0.756256,0.724138,0.429693,0.570307,0.275862,0.710255,0.724138,0.713465,0.318331,0.628927,0.676392,0.654762,0.724138,0.004,0,0,0,0,0,208196,31137,6285,72.413793,50,?
breast-cancer,6,3,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,257,29,19,10,0,65.517241,34.482759,0,0.013605,0.354101,0.58934,83.689611,127.337127,25.930469,3380.513507,-3354.583038,0.894154,116.569431,-115.675277,2.888174,0.099592,11.138147,0.9,18,0.888889,8,0.111111,1,0.1,2,0.692308,0.9,0.782609,0.016879,0.508333,0.696454,0.655172,0.644061,0.355939,0.344828,0.580902,0.655172,0.591454,0.016879,0.508333,0.58508,0.474638,0.655172,0.005,0.001,0,0,0,0,208196,31137,6285,65.517241,51.724138,?
breast-cancer,6,4,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,257,29,23,6,0,79.310345,20.689655,0,0.449367,0.208528,0.454935,49.284183,98.296529,25.930469,1698.757227,-1672.826759,0.894154,58.577835,-57.683681,12.306338,0.424356,47.458986,0.95,19,0.555556,5,0.444444,4,0.05,1,0.791667,0.95,0.863636,0.483094,0.725,0.805187,0.793103,0.398659,0.601341,0.206897,0.794253,0.793103,0.772951,0.483094,0.753448,0.76063,0.717532,0.793103,0.003,0.001,0,0,0,0,208196,31137,6285,79.310345,50,?
breast-cancer,6,5,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,257,29,19,10,0,65.517241,34.482759,0,0.013605,0.346467,0.587286,81.885313,126.893371,25.930469,2371.053446,-2345.122977,0.894154,81.760464,-80.86631,3.26984,0.112753,12.61003,0.9,18,0.888889,8,0.111111,1,0.1,2,0.692308,0.9,0.782609,0.016879,0.552778,0.720102,0.655172,0.644061,0.355939,0.344828,0.580902,0.655172,0.591454,0.016879,0.567433,0.625571,0.474638,0.655172,3.129,0,0.015625,0,15.625,0,208196,31137,6285,65.517241,50,?
breast-cancer,6,6,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,257,29,22,7,0,75.862069,24.137931,0,0.282686,0.241379,0.491304,57.048461,106.154673,25.930469,1542.240999,-1516.310531,0.894154,53.180724,-52.28657,10.11722,0.34887,39.016728,1,20,0.777778,7,0.222222,2,0,0,0.740741,1,0.851064,0.40572,0.611111,0.740741,0.758621,0.536398,0.463602,0.241379,0.821201,0.758621,0.699793,0.40572,0.592146,0.689905,0.60735,0.758621,0.004,0,0,0,0,0,208196,31137,6285,75.862069,50,?
breast-cancer,6,7,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,258,28,19,9,0,67.857143,32.142857,0,0.112676,0.320786,0.565823,77.431152,125.187627,24.187188,3155.027324,-3130.840135,0.863828,112.679547,-111.815719,3.949524,0.141054,16.328993,0.85,17,0.75,6,0.25,2,0.15,3,0.73913,0.85,0.790698,0.117954,0.59375,0.757089,0.678571,0.578571,0.421429,0.321429,0.642236,0.678571,0.652696,0.117954,0.602679,0.662426,0.549195,0.678571,0.004,0.001,0,0,0,0,208617,31246,6176,67.857143,50,?
breast-cancer,6,8,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,258,28,23,5,0,82.142857,17.857143,0,0.507042,0.178572,0.422577,43.103501,93.494699,24.187188,1555.860153,-1531.672964,0.863828,55.566434,-54.702606,12.929486,0.461767,53.455926,0.95,19,0.5,4,0.5,4,0.05,1,0.826087,0.95,0.883721,0.530791,0.71875,0.820497,0.821429,0.371429,0.628571,0.178571,0.818634,0.821429,0.807053,0.530791,0.775893,0.792315,0.749553,0.821429,0.004,0,0.015625,0,15.625,0,208617,31246,6176,82.142857,50,?
breast-cancer,6,9,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,258,28,22,6,0,78.571429,21.428571,0,0.432432,0.214286,0.46291,51.724131,102.418297,24.187188,1873.253054,-1849.065866,0.863828,66.901895,-66.038067,10.677957,0.381356,44.147161,0.9,18,0.5,4,0.5,4,0.1,2,0.818182,0.9,0.857143,0.440386,0.7,0.806023,0.785714,0.385714,0.614286,0.214286,0.774892,0.785714,0.77551,0.440386,0.717857,0.751354,0.714286,0.785714,0.003,0,0,0,0,0,208617,31246,6176,78.571429,50,?
breast-cancer,6,10,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,258,28,19,9,0,67.857143,32.142857,0,0.030769,0.321429,0.566947,77.586207,125.436302,24.187188,3997.535042,-3973.347854,0.863828,142.769109,-141.905281,3.923339,0.140119,16.220733,0.9,18,0.875,7,0.125,1,0.1,2,0.72,0.9,0.8,0.036515,0.56875,0.746429,0.678571,0.653571,0.346429,0.321429,0.609524,0.678571,0.623377,0.036515,0.525893,0.623174,0.490909,0.678571,0.002,0.001,0,0,0,0,208617,31246,6176,67.857143,50,?
breast-cancer,7,1,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,257,29,21,8,0,72.413793,27.586207,0,0.251613,0.275862,0.525225,67.14181,117.32592,24.707459,4129.455208,-4104.747749,0.851981,142.395007,-141.543026,6.720532,0.231742,27.200418,0.857143,18,0.625,5,0.375,3,0.142857,3,0.782609,0.857143,0.818182,0.256136,0.633929,0.782963,0.724138,0.491995,0.508005,0.275862,0.704648,0.724138,0.710703,0.256136,0.628181,0.684133,0.623377,0.724138,0.003,0.001,0,0,0,0,208196,31137,6285,72.413793,50,?
breast-cancer,7,2,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,257,29,18,11,0,62.068966,37.931034,0,0.024465,0.37931,0.615882,89.647559,133.071898,25.930469,2775.57234,-2749.641871,0.894154,95.709391,-94.815237,1.081083,0.037279,4.169159,0.8,16,0.777778,7,0.222222,2,0.2,4,0.695652,0.8,0.744186,0.02538,0.65,0.780382,0.62069,0.598467,0.401533,0.37931,0.583208,0.62069,0.59599,0.02538,0.684483,0.69094,0.505426,0.62069,0.003,0,0,0,0,0,208196,31137,6285,62.068966,50,?
breast-cancer,7,3,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,257,29,20,9,0,68.965517,31.034483,0,0.144262,0.319619,0.55932,75.539831,120.850793,25.930469,3745.515351,-3719.584883,0.894154,129.155702,-128.261548,5.147209,0.17749,19.850042,0.9,18,0.777778,7,0.222222,2,0.1,2,0.72,0.9,0.8,0.163978,0.522222,0.696904,0.689655,0.567433,0.432567,0.310345,0.651724,0.689655,0.647215,0.163978,0.502395,0.586576,0.553846,0.689655,0.005,0.002,0,0,0,0,208196,31137,6285,68.965517,51.724138,?
breast-cancer,7,4,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,257,29,18,11,0,62.068966,37.931034,0,-0.127208,0.370037,0.602708,87.455764,130.225479,25.930469,3612.787408,-3586.856939,0.894154,124.578876,-123.684722,1.53302,0.052863,5.912043,0.9,18,1,9,0,0,0.1,2,0.666667,0.9,0.765957,-0.182574,0.55,0.716966,0.62069,0.72069,0.27931,0.37931,0.45977,0.62069,0.528247,-0.182574,0.576724,0.630292,0.382979,0.62069,0.005,0,0,0,0,0,208196,31137,6285,65.517241,51.724138,?
breast-cancer,7,5,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,257,29,20,9,0,68.965517,31.034483,0,0.201835,0.310343,0.557083,73.347609,120.367415,25.930469,1625.109578,-1599.179109,0.894154,56.038261,-55.144107,5.599222,0.193077,21.593217,0.85,17,0.666667,6,0.333333,3,0.15,3,0.73913,0.85,0.790698,0.209381,0.730556,0.822803,0.689655,0.506322,0.493678,0.310345,0.664918,0.689655,0.669447,0.209381,0.765038,0.767148,0.595349,0.689655,0.001,0.001,0,0.015625,0,15.625,208196,31137,6285,68.965517,50,?
breast-cancer,7,6,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,257,29,24,5,0,82.758621,17.241379,0,0.52459,0.172414,0.415227,40.748899,89.717074,25.930469,1037.297734,-1011.367266,0.894154,35.768887,-34.874733,14.635292,0.504665,56.440521,1,20,0.555556,5,0.444444,4,0,0,0.8,1,0.888889,0.596285,0.708333,0.792083,0.827586,0.383142,0.616858,0.172414,0.862069,0.827586,0.804008,0.596285,0.74023,0.787988,0.752137,0.827586,0.002,0.001,0,0,0,0,208196,31137,6285,82.758621,50,?
breast-cancer,7,7,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,258,28,18,10,0,64.285714,35.714286,0,0.054054,0.357131,0.597594,86.204006,132.217038,24.187188,3894.296373,-3870.109185,0.863828,139.082013,-138.218185,1.672284,0.059724,6.913926,0.8,16,0.75,6,0.25,2,0.2,4,0.727273,0.8,0.761905,0.055048,0.671875,0.817784,0.642857,0.592857,0.407143,0.357143,0.614719,0.642857,0.62585,0.055048,0.670089,0.703194,0.52381,0.642857,0.003,0,0,0,0,0,208617,31246,6176,64.285714,50,?
breast-cancer,7,8,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,258,28,20,8,0,71.428571,28.571429,0,0,0.285714,0.534522,68.965519,118.262479,24.187188,1624.474616,-1600.287428,0.863828,58.016951,-57.153122,6.174878,0.220531,25.529539,1,20,1,8,0,0,0,0,0.714286,1,0.833333,?,0.45,0.694505,0.714286,0.714286,0.285714,0.285714,?,0.714286,?,?,0.467857,0.584687,?,0.714286,0.003,0.001,0.015625,0,15.625,0,208617,31246,6176,71.428571,50,?
breast-cancer,7,9,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,258,28,20,8,0,71.428571,28.571429,0,0.243243,0.285714,0.534522,68.965517,118.262479,24.187188,3556.07036,-3531.883171,0.863828,127.002513,-126.138685,6.174878,0.220531,25.529541,0.85,17,0.625,5,0.375,3,0.15,3,0.772727,0.85,0.809524,0.247717,0.590625,0.749791,0.714286,0.489286,0.510714,0.285714,0.694805,0.714286,0.70068,0.247717,0.570089,0.651367,0.619048,0.714286,0.002,0.001,0,0,0,0,208617,31246,6176,71.428571,50,?
